,number,value,datetime_start,datetime_complete,duration,params_batch_size_scaler,params_constant_learning_rate,params_depth,params_epochs,params_kernel_l2,params_num_trees,params_temperature,user_attrs_accuracy_test,user_attrs_accuracy_valid,user_attrs_approximate_feature_sparsity,user_attrs_approximate_feature_sparsity_history,user_attrs_approximate_weight_sparsity,user_attrs_approximate_weight_sparsity_history,user_attrs_auc_test,user_attrs_auc_valid,user_attrs_feature_sparsity,user_attrs_feature_sparsity_history,user_attrs_num_epochs,user_attrs_val_loss_history,user_attrs_weight_sparsity,user_attrs_weight_sparsity_history,state
0,0,0.8952029472762171,2024-08-31 00:32:29.600431,2024-08-31 00:33:01.078134,0 days 00:00:31.477703,4,4.7735432638681115,1,105,0.0014269265210969547,90,0.002101016828337982,0.907,0.9075,29,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]",29.0,"[29.0, 29.0, 28.988888888888887, 28.988888888888887, 28.988888888888887, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 28.988888888888887, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 28.988888888888887, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 28.988888888888887, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 28.977777777777778, 29.0, 29.0, 29.0, 29.0, 28.988888888888887, 29.0, 29.0, 29.0, 29.0, 28.988888888888887, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0]",0.8892163904919956,0.8952029472762171,29,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]",105,"[15.457372665405273, 32.229248046875, 6.586410045623779, 36.56498718261719, 4.71865177154541, 3.6823794841766357, 7.163354873657227, 2.871830463409424, 3.6615543365478516, 9.294490814208984, 4.48744010925293, 10.785165786743164, 2.151425361633301, 3.472790479660034, 5.057008743286133, 2.029320478439331, 3.2937135696411133, 4.256732940673828, 2.5209548473358154, 2.2834670543670654, 4.485292911529541, 2.677835702896118, 3.302581787109375, 2.5731911659240723, 2.8286044597625732, 2.5499749183654785, 2.73599910736084, 2.825951337814331, 4.7376909255981445, 2.892552137374878, 2.9300854206085205, 2.8600101470947266, 2.930962324142456, 3.146162748336792, 3.304032802581787, 10.445979118347168, 2.653718948364258, 3.6205508708953857, 2.7245538234710693, 4.275770664215088, 3.492042303085327, 2.592928886413574, 2.7710204124450684, 2.5793704986572266, 2.5318899154663086, 2.4038898944854736, 2.5299248695373535, 2.813492774963379, 2.667437791824341, 4.640031814575195, 2.8112194538116455, 2.6526739597320557, 2.67671275138855, 2.6361706256866455, 2.5161287784576416, 2.4848222732543945, 2.5207300186157227, 2.435633420944214, 2.378241777420044, 2.3361878395080566, 2.2788875102996826, 2.2836568355560303, 2.280667781829834, 2.275566339492798, 2.2698960304260254, 2.2644569873809814, 2.257690191268921, 2.2524538040161133, 2.245466709136963, 2.239503860473633, 2.233241319656372, 2.2273926734924316, 2.2206509113311768, 2.216064453125, 2.2097318172454834, 2.203212022781372, 2.199061155319214, 2.1941146850585938, 2.1898016929626465, 2.175278902053833, 2.175260305404663, 2.171328544616699, 2.1652328968048096, 2.160416603088379, 2.152726650238037, 2.150751829147339, 2.1421899795532227, 2.140367031097412, 2.1350409984588623, 2.1312761306762695, 2.130751609802246, 2.124943733215332, 2.1234121322631836, 2.1210591793060303, 2.117079734802246, 2.1146938800811768, 2.112687826156616, 2.108793258666992, 2.105384111404419, 2.1063549518585205, 2.1034011840820312, 2.1002869606018066, 2.098228693008423, 2.09670352935791, 2.0944268703460693]",29.0,"[29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0]",COMPLETE
1,1,0.8707861550153932,2024-08-31 00:33:01.148758,2024-08-31 00:33:31.810820,0 days 00:00:30.662062,16,1.0684758386306275,1,280,0.0059945604041743705,60,0.0017591529098468497,0.826,0.8225,4,"[33, 33, 33, 33, 33, 33, 31, 29, 27, 19, 15, 13, 13, 11, 11, 11, 10, 10, 10, 10, 9, 7, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"[33.0, 33.0, 32.95, 32.983333333333334, 33.0, 33.0, 31.0, 29.0, 26.983333333333334, 19.0, 15.0, 13.0, 13.0, 10.983333333333334, 10.983333333333334, 11.0, 10.0, 9.983333333333334, 10.0, 10.0, 9.0, 7.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.983333333333333, 5.0, 4.983333333333333, 5.0, 5.0, 5.0, 5.0, 4.983333333333333, 5.0, 5.0, 5.0, 5.0, 4.983333333333333, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.983333333333333, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.983333333333333, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.9833333333333334, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.966666666666667, 3.9833333333333334, 3.9833333333333334, 4.0, 4.0, 4.0, 4.0, 3.9833333333333334, 3.9833333333333334, 4.0, 4.0, 3.9833333333333334, 4.0, 4.0, 3.9833333333333334, 3.9833333333333334, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.9833333333333334, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.9833333333333334, 4.0, 3.9833333333333334, 3.9833333333333334, 4.0, 4.0, 4.0, 4.0, 4.0, 3.9833333333333334, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.9833333333333334, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.9833333333333334, 3.9833333333333334, 4.0, 3.9833333333333334, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",0.8545934163921431,0.8707861550153932,4,"[33, 33, 33, 33, 33, 33, 31, 29, 27, 19, 15, 13, 13, 11, 11, 11, 10, 10, 10, 10, 9, 7, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",280,"[1.1872235536575317, 3.0138821601867676, 0.6115950345993042, 3.785093069076538, 0.6108989119529724, 1.3634161949157715, 3.56571888923645, 0.9359801411628723, 1.2480577230453491, 2.450345516204834, 0.5355527997016907, 0.9610373973846436, 0.38389045000076294, 1.4164862632751465, 1.2073088884353638, 0.7434018850326538, 2.1816062927246094, 0.5915126800537109, 0.6046944856643677, 0.8051502108573914, 1.3766546249389648, 0.7767382860183716, 0.7058852910995483, 0.43799030780792236, 1.3785624504089355, 0.5069252252578735, 1.4729918241500854, 0.7993502616882324, 2.0048680305480957, 2.6475558280944824, 3.1344635486602783, 1.4629433155059814, 1.5162229537963867, 0.6919658184051514, 0.5307828187942505, 3.2097394466400146, 0.5488954782485962, 2.695780038833618, 1.2911378145217896, 0.6934354901313782, 0.4350535571575165, 0.6674858331680298, 2.08803129196167, 0.4892538785934448, 0.8069864511489868, 5.174363613128662, 0.7880434393882751, 0.6670791506767273, 0.520513653755188, 1.0018682479858398, 1.2428401708602905, 0.9893521666526794, 0.8863905072212219, 2.934450626373291, 0.6519563794136047, 3.8020148277282715, 0.837654709815979, 2.21392822265625, 0.506236732006073, 0.38097015023231506, 0.8563158512115479, 0.5136592388153076, 1.3362133502960205, 0.4119681417942047, 1.659178614616394, 1.4630197286605835, 0.4366953372955322, 0.7372087240219116, 0.45024412870407104, 0.6009823083877563, 1.9422760009765625, 0.46231865882873535, 0.4308340549468994, 0.6728259921073914, 0.40408286452293396, 0.43998298048973083, 0.6301524639129639, 0.42880743741989136, 1.0021796226501465, 1.166358232498169, 0.48180973529815674, 3.2829160690307617, 0.7587013244628906, 0.48651736974716187, 0.5524822473526001, 0.3558955788612366, 0.4141676723957062, 1.203000545501709, 0.862232506275177, 0.6617825031280518, 0.4052913188934326, 0.45336678624153137, 0.5186526775360107, 0.5213426947593689, 0.5533432960510254, 0.6909341216087341, 0.8070499897003174, 0.43329712748527527, 1.2421873807907104, 0.3835105001926422, 0.40875473618507385, 0.5435542464256287, 0.4426283538341522, 0.39822718501091003, 1.0900055170059204, 0.4722200036048889, 1.1443172693252563, 1.4309331178665161, 0.5876619219779968, 1.8349086046218872, 1.7784909009933472, 0.5505781173706055, 0.3888336420059204, 0.4679776728153229, 1.3592469692230225, 1.6733397245407104, 0.7334054708480835, 0.39141276478767395, 0.47904303669929504, 0.9719797372817993, 2.3365917205810547, 0.6277262568473816, 2.551532506942749, 1.2849117517471313, 0.7464389204978943, 0.3690890073776245, 0.7056005001068115, 0.4762243628501892, 1.1472781896591187, 0.7473204135894775, 0.46170467138290405, 1.4103341102600098, 0.3399733304977417, 0.4371379017829895, 0.4497932195663452, 0.7365607619285583, 0.8224067091941833, 0.6392446160316467, 0.5564333200454712, 0.8753390312194824, 1.4132462739944458, 0.9783965945243835, 1.3037786483764648, 1.576003909111023, 0.947537362575531, 0.37451136112213135, 0.7733696699142456, 1.0196186304092407, 1.5043041706085205, 1.4089070558547974, 2.224069595336914, 0.5934791564941406, 0.6737334728240967, 1.6091102361679077, 0.3912763297557831, 0.9845612049102783, 0.7071584463119507, 0.45364198088645935, 0.46932047605514526, 2.047954797744751, 0.35434767603874207, 0.5993219017982483, 0.9913078546524048, 1.5971027612686157, 1.5557074546813965, 0.5344353318214417, 0.46433717012405396, 0.5955193042755127, 0.3835727572441101, 3.131840467453003, 0.4376104474067688, 0.7251418232917786, 1.3609118461608887, 0.5369372963905334, 2.3163201808929443, 0.3853580951690674, 3.6650195121765137, 0.367644339799881, 0.4555716812610626, 0.457341730594635, 0.5188798308372498, 0.6814714074134827, 0.36505207419395447, 2.402571201324463, 0.5761082172393799, 0.3545859158039093, 1.0823520421981812, 0.442055344581604, 0.3772634267807007, 0.45272982120513916, 0.9078927040100098, 2.2709593772888184, 3.328540325164795, 1.1297070980072021, 0.3795902132987976, 1.5273902416229248, 0.5413122177124023, 0.6413830518722534, 1.5605278015136719, 0.5586062669754028, 1.9848049879074097, 0.3619667887687683, 0.4193834960460663, 0.4425148665904999, 0.7525739073753357, 0.7496599555015564, 0.6709242463111877, 4.124682426452637, 1.274040699005127, 0.919786810874939, 0.7358981370925903, 0.4176369905471802, 2.0068483352661133, 0.3491818606853485, 0.47828996181488037, 0.43323004245758057, 0.391519695520401, 0.4395725727081299, 0.39740997552871704, 1.0073254108428955, 0.5496599078178406, 0.3940146565437317, 0.8045591115951538, 0.4987109303474426, 0.7643135786056519, 0.6086443066596985, 0.8043302893638611, 0.43001776933670044, 0.4486253261566162, 0.6126620769500732, 0.3780807852745056, 3.5850863456726074, 0.3753836750984192, 1.7071385383605957, 0.531223475933075, 0.7201902270317078, 0.47240960597991943, 0.40817657113075256, 0.7069000005722046, 0.6691958904266357, 0.4847412109375, 0.8275745511054993, 0.39272475242614746, 0.7086184024810791, 0.46190398931503296, 0.4926031827926636, 0.39817309379577637, 0.4954833984375, 0.7502304315567017, 0.443380743265152, 0.3509613871574402, 0.5465623736381531, 0.36863383650779724, 0.3886690139770508, 0.3894517123699188, 0.7552676200866699, 0.8932344317436218, 1.1928902864456177, 0.6018840670585632, 2.2946043014526367, 0.4929778575897217, 0.35994967818260193, 0.7304519414901733, 0.5239543318748474, 0.8237020373344421, 0.3798324167728424, 0.4060075879096985, 0.6352258324623108, 0.5745745301246643, 1.1772818565368652, 0.36340582370758057, 2.828521966934204, 0.3661370575428009, 1.6678544282913208, 0.7535526752471924, 0.8954547047615051, 0.44645363092422485, 1.6629338264465332, 0.4957520365715027, 0.6570509076118469]",4.0,"[33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 31.0, 29.0, 27.0, 19.0, 15.0, 13.0, 13.0, 11.0, 11.0, 11.0, 10.0, 10.0, 10.0, 10.0, 9.0, 7.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",COMPLETE
2,2,0.5,2024-08-31 00:33:31.880229,2024-08-31 00:33:54.987973,0 days 00:00:23.107744,4,0.43047412713693356,2,115,0.014585246476239128,79,0.06443932010830325,0.859,0.85875,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5,0.5,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",115,"[0.4151829183101654, 0.4169454276561737, 0.4347459077835083, 0.4073948562145233, 0.4417285919189453, 0.4089391231536865, 0.4247744083404541, 0.4079712927341461, 0.5004322528839111, 0.46807530522346497, 0.4156520366668701, 0.46717002987861633, 0.44391947984695435, 0.4094602167606354, 0.42930757999420166, 0.4254179894924164, 0.4791317880153656, 0.41940605640411377, 0.40723860263824463, 0.4083349108695984, 0.5842599272727966, 0.6023282408714294, 0.5890765190124512, 0.6126223802566528, 0.6290755867958069, 0.4923141598701477, 0.49560678005218506, 0.4072475731372833, 0.4154711961746216, 0.502851665019989, 0.4089852571487427, 0.4633421301841736, 0.4335426092147827, 0.435811311006546, 0.4072261452674866, 0.44154754281044006, 0.4195995032787323, 0.4082944989204407, 0.5685340762138367, 0.41988277435302734, 0.4486132860183716, 0.41956448554992676, 0.4285261929035187, 0.4128313362598419, 0.4078730642795563, 0.42871934175491333, 0.46486538648605347, 0.44268104434013367, 0.4233444929122925, 0.5135176777839661, 0.45864877104759216, 0.4085768759250641, 0.4371880292892456, 0.4275568723678589, 0.6413803100585938, 0.767687201499939, 0.522953450679779, 0.5220327377319336, 0.43036651611328125, 0.41075852513313293, 0.5005232095718384, 0.4079650044441223, 0.4391710162162781, 0.4931783676147461, 0.4131385087966919, 0.6847915649414062, 0.4073466956615448, 0.5203168988227844, 0.4204246997833252, 0.40937450528144836, 0.47705113887786865, 0.482758104801178, 0.4905909597873688, 0.40749552845954895, 0.4080039858818054, 0.6411680579185486, 0.4195195436477661, 0.41370299458503723, 0.4163271188735962, 0.5023304224014282, 0.4273301064968109, 0.5103462338447571, 0.5133448243141174, 0.41437745094299316, 0.40760090947151184, 0.4387194514274597, 0.40922534465789795, 0.6835253238677979, 0.6502339839935303, 0.520500123500824, 0.4215478003025055, 0.4169423282146454, 0.4338371157646179, 0.41356903314590454, 0.7016201019287109, 0.4259338676929474, 0.4145829379558563, 1.2289235591888428, 0.4087054133415222, 0.4958857595920563, 0.41479822993278503, 0.41579699516296387, 0.6155425310134888, 0.4079233407974243, 0.4174730181694031, 0.7879778146743774, 0.4322534501552582, 0.5247605443000793, 0.5879766345024109, 0.4183068871498108, 0.4338972568511963, 0.48768436908721924, 0.4164820611476898, 0.5503519773483276, 0.7613977789878845]",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",COMPLETE
